Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
61296738,2024-05-28 11:29:26,12/16/2024 08:31:46 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1099 EAST   51 STREET,EAST   51 STREET,KINGS HIGHWAY,AVENUE H,KINGS HIGHWAY,AVENUE H,ADDRESS,BROOKLYN,EAST   51 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/16/2024 08:31:51 AM,18 BROOKLYN,45.0,Precinct 63,3077350026.0,BROOKLYN,"1,004,383","170,302",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63409333904,-73.92746300201,POINT (-73.927463002007 40.634093339035)
61287881,2024-05-28 11:15:48,09/19/2024 08:09:35 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,1931 EAST   34 STREET,EAST   34 STREET,FILLMORE AVENUE,AVENUE S,FILLMORE AVENUE,AVENUE S,ADDRESS,BROOKLYN,EAST   34 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",09/19/2024 08:10:32 AM,18 BROOKLYN,46.0,Precinct 63,3085010031.0,BROOKLYN,"1,002,589","161,469",PHONE,Unspecified,BROOKLYN,,,,,,,,40.60985250074,-73.93395058125,POINT (-73.933950581255 40.609852500735)
61287893,2024-05-28 10:57:32,06/03/2024 03:16:48 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,,Street,11234,1665 MARINE PARKWAY,MARINE PARKWAY,AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,ADDRESS,BROOKLYN,MARINE PARKWAY,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,06/03/2024 03:16:54 PM,18 BROOKLYN,46.0,Precinct 63,3077030014.0,BROOKLYN,"1,000,390","162,420",PHONE,Unspecified,BROOKLYN,,,,,,,,40.61246707778,-73.94186818537,POINT (-73.941868185374 40.612467077778)
61295245,2024-05-28 10:33:48,10/23/2024 05:57:24 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,2339 EAST   64 STREET,EAST   64 STREET,OHIO WALK,MAYFAIR DRIVE NORTH,OHIO WALK,MAYFAIR DRIVE NORTH,ADDRESS,BROOKLYN,EAST   64 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",10/23/2024 05:57:28 PM,18 BROOKLYN,46.0,Precinct 63,3086360033.0,BROOKLYN,"1,009,586","162,495",PHONE,Unspecified,BROOKLYN,,,,,,,,40.61265141458,-73.90874647579,POINT (-73.908746475795 40.612651414576)
61284780,2024-05-27 23:59:14,06/10/2024 11:44:58 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1841 EAST   31 STREET,EAST   31 STREET,AVENUE R,FILLMORE AVENUE,AVENUE R,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   31 STREET,,Closed,,NYC Parks determined that this issue is not within its jurisdiction. Please contact the New York Police Department for assistance.,06/10/2024 11:45:06 AM,18 BROOKLYN,46.0,Precinct 63,3084750023.0,BROOKLYN,"1,001,537","161,502",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60994519372,-73.9377393601,POINT (-73.937739360098 40.609945193719)
61283917,2024-05-27 22:18:38,05/31/2024 12:47:04 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,,Street,11234,1243 EAST   68 STREET,EAST   68 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   68 STREET,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,05/31/2024 12:47:09 PM,18 BROOKLYN,46.0,Precinct 63,3083550022.0,BROOKLYN,"1,007,528","166,598",PHONE,Unspecified,BROOKLYN,,,,,,,,40.62391893786,-73.91614469232,POINT (-73.91614469232 40.623918937856)
61285692,2024-05-27 21:49:30,12/16/2024 12:27:09 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1720 EAST   54 STREET,EAST   54 STREET,AVENUE O,FILLMORE AVENUE,AVENUE O,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   54 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/16/2024 12:27:14 PM,18 BROOKLYN,46.0,Precinct 63,3084930063.0,BROOKLYN,"1,005,726","163,607",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6157138201,-73.92264562307,POINT (-73.922645623073 40.615713820099)
61281240,2024-05-27 16:06:47,12/16/2024 08:45:10 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1708 EAST   51 STREET,EAST   51 STREET,AVENUE N,AVENUE O,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,EAST   51 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/16/2024 08:45:13 AM,18 BROOKLYN,46.0,Precinct 63,3078950055.0,BROOKLYN,"1,004,842","164,602",PHONE,Unspecified,BROOKLYN,,,,,,,,40.6184469864,-73.92582666531,POINT (-73.925826665315 40.618446986395)
61280347,2024-05-27 15:02:39,05/31/2024 12:12:18 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,,Street,11234,1490 EAST   53 STREET,EAST   53 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   53 STREET,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,05/31/2024 12:12:23 PM,18 BROOKLYN,46.0,Precinct 63,3078500078.0,BROOKLYN,"1,005,257","166,020",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62233812535,-73.9243274045,POINT (-73.924327404504 40.622338125355)
61280413,2024-05-27 14:58:30,01/10/2025 03:49:35 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Power Lines,Street,11234,5712 AVENUE H,AVENUE H,EAST   57 STREET,EAST   58 STREET,EAST   57 STREET,EAST   58 STREET,ADDRESS,BROOKLYN,AVENUE H,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,01/10/2025 03:49:39 PM,18 BROOKLYN,45.0,Precinct 63,3077610045.0,BROOKLYN,"1,006,049","170,006",PHONE,Unspecified,BROOKLYN,,,,,,,,40.63327693886,-73.9214615454,POINT (-73.921461545402 40.633276938857)
61278491,2024-05-26 17:21:01,09/19/2024 08:00:08 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1727 EAST   32 STREET,EAST   32 STREET,QUENTIN ROAD,AVENUE R,QUENTIN ROAD,AVENUE R,ADDRESS,BROOKLYN,EAST   32 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",09/19/2024 08:00:11 AM,18 BROOKLYN,46.0,Precinct 63,3077150029.0,BROOKLYN,"1,001,148","162,361",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61230372184,-73.93913822759,POINT (-73.939138227589 40.61230372184)
61266505,2024-05-25 11:27:24,01/02/2025 10:34:53 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1808 SCHENECTADY AVENUE,SCHENECTADY AVENUE,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,SCHENECTADY AVENUE,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",01/02/2025 10:34:56 AM,18 BROOKLYN,45.0,Precinct 63,3077720078.0,BROOKLYN,"1,003,446","168,282",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62855094804,-73.93084465476,POINT (-73.930844654765 40.628550948038)
61271063,2024-05-25 07:30:24,08/05/2024 11:12:14 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,1831 EAST   37 STREET,EAST   37 STREET,AVENUE R,FILLMORE AVENUE,AVENUE R,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   37 STREET,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,08/05/2024 11:12:21 AM,18 BROOKLYN,46.0,Precinct 63,3084810032.0,BROOKLYN,"1,002,720","162,551",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6128220952,-73.93347581471,POINT (-73.933475814706 40.612822095197)
61271146,2024-05-25 06:30:02,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Other Types of Wires,Street,11234,1562 EAST   53 STREET,EAST   53 STREET,AVENUE M,AVENUE N,AVENUE M,AVENUE N,ADDRESS,BROOKLYN,EAST   53 STREET,,In Progress,,,,18 BROOKLYN,46.0,Precinct 63,3078770064.0,BROOKLYN,"1,005,315","165,310",PHONE,Unspecified,BROOKLYN,,,,,,,,40.62038918645,-73.92412068922,POINT (-73.92412068922 40.620389186446)
61256286,2024-05-24 19:00:15,06/03/2024 03:16:47 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1845 COLEMAN STREET,COLEMAN STREET,AVENUE R,FILLMORE AVENUE,AVENUE R,FILLMORE AVENUE,ADDRESS,BROOKLYN,COLEMAN STREET,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,06/03/2024 03:16:53 PM,18 BROOKLYN,46.0,Precinct 63,3084850026.0,BROOKLYN,"1,003,537","163,194",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61458525625,-73.9305313556,POINT (-73.930531355602 40.614585256245)
61258980,2024-05-24 12:50:25,03/26/2025 12:36:42 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,1694 EAST   45 STREET,EAST   45 STREET,AVENUE M,AVENUE N,AVENUE M,AVENUE N,ADDRESS,BROOKLYN,EAST   45 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",03/26/2025 12:36:44 PM,18 BROOKLYN,45.0,Precinct 63,3078690071.0,BROOKLYN,"1,003,187","164,951",PHONE,Unspecified,BROOKLYN,,,,,,,,40.61940861048,-73.93178707028,POINT (-73.931787070278 40.61940861048)
61255040,2024-05-24 11:45:29,09/11/2024 02:51:52 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Other Types of Wires,Street,11234,5707 AVENUE L,AVENUE L,EAST   57 STREET,EAST   58 STREET,EAST   57 STREET,EAST   58 STREET,ADDRESS,BROOKLYN,AVENUE L,,Closed,,NYC Parks does not perform tree work for phone or cable service. Please contact the appropriate service provider.,09/11/2024 02:51:57 PM,18 BROOKLYN,46.0,Precinct 63,3078370007.0,BROOKLYN,"1,006,334","166,626",PHONE,Unspecified,BROOKLYN,,,,,,,,40.62399884879,-73.92044579415,POINT (-73.920445794153 40.623998848787)
61249412,2024-05-23 18:25:04,12/16/2024 12:27:09 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1718 EAST   54 STREET,EAST   54 STREET,AVENUE O,FILLMORE AVENUE,AVENUE O,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   54 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/16/2024 12:27:13 PM,18 BROOKLYN,46.0,Precinct 63,3084930062.0,BROOKLYN,"1,005,725","163,620",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61574950482,-73.92264918362,POINT (-73.922649183622 40.615749504818)
61244346,2024-05-23 18:18:40,12/16/2024 12:27:08 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1718 EAST   54 STREET,EAST   54 STREET,AVENUE O,FILLMORE AVENUE,AVENUE O,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   54 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/16/2024 12:27:14 PM,18 BROOKLYN,46.0,Precinct 63,3084930062.0,BROOKLYN,"1,005,725","163,620",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61574950482,-73.92264918362,POINT (-73.922649183622 40.615749504818)
61248137,2024-05-23 14:23:17,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,,Street,11234,EAST   45 STREET,EAST   45 STREET,EAST   45 STREET,GLENDALE COURT,EAST   45 STREET,GLENDALE COURT,INTERSECTION,,,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",06/06/2024 08:57:24 AM,18 BROOKLYN,45.0,Precinct 63,,BROOKLYN,"1,002,776","169,991",PHONE,Unspecified,BROOKLYN,,,,,,,,40.63324321702,-73.93325369877,POINT (-73.93325369877 40.63324321702)
61249407,2024-05-23 14:17:24,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,,Street,11234,4501 GLENDALE COURT,GLENDALE COURT,EAST   45 STREET,SCHENECTADY AVENUE,EAST   45 STREET,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,GLENDALE COURT,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",06/06/2024 08:57:23 AM,18 BROOKLYN,45.0,Precinct 63,3077290024.0,BROOKLYN,"1,002,855","170,002",PHONE,Unspecified,BROOKLYN,,,,,,,,40.6332732441,-73.93296904382,POINT (-73.932969043822 40.633273244103)
61241854,2024-05-23 10:35:01,12/13/2024 12:33:00 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1974 EAST   38 STREET,EAST   38 STREET,FILLMORE AVENUE,AVENUE S,FILLMORE AVENUE,AVENUE S,ADDRESS,BROOKLYN,EAST   38 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/13/2024 12:33:03 PM,18 BROOKLYN,46.0,Precinct 63,3085040074.0,BROOKLYN,"1,003,551","161,964",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6112091304,-73.93048444567,POINT (-73.930484445667 40.611209130401)
61245634,2024-05-23 09:22:50,12/16/2024 12:04:25 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1369 EAST   53 STREET,EAST   53 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   53 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/16/2024 12:04:29 PM,18 BROOKLYN,46.0,Precinct 63,3078330028.0,BROOKLYN,"1,005,179","167,037",PHONE,Unspecified,BROOKLYN,,,,,,,,40.62512976113,-73.92460522718,POINT (-73.924605227184 40.62512976113)
61232522,2024-05-22 20:46:16,08/23/2024 03:57:22 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Other Types of Wires,Street,11234,1958 EAST   34 STREET,EAST   34 STREET,FILLMORE AVENUE,AVENUE S,FILLMORE AVENUE,AVENUE S,ADDRESS,BROOKLYN,EAST   34 STREET,,Closed,,NYC Parks does not perform tree work for phone or cable service. Please contact the appropriate service provider.,08/23/2024 03:57:29 PM,18 BROOKLYN,46.0,Precinct 63,3085000071.0,BROOKLYN,"1,002,686","161,345",PHONE,Unspecified,BROOKLYN,,,,,,,,40.609511945,-73.93360156642,POINT (-73.933601566419 40.609511945003)
